Γ X Y$_0$. $~S$_0$. M F$_0$. N P Y$_1$. M|X
0.0 0.70711 0.81654 1.23916 2.20994 2.63256 2.84393 3.34393 3.56902 4.1667
0.0 -514.3157438 -514.3157438 -514.3154366 -514.3154366 -514.3142377 -514.3142377 -514.3129189 -514.3129189 -60.9601279 -60.9601279 -60.912131 -60.912131 -36.6795496 -36.6795496 -36.5161972 -36.5161972 -36.1017367 -36.1017367 -35.9732693 -35.9732693 -35.9130187 -35.9130187 -35.8616973 -35.8616973 -21.6416459 -21.6416459 -20.8247147 -20.8247147 -20.7545277 -20.7545277 -20.4233469 -20.4233469 -6.7773527 -6.7773527 -6.4726336 -6.4726336 -6.4523889 -6.4523889 -5.914037 -5.914037 -4.7101169 -4.7101169 -4.4886553 -4.4886553 -4.4855682 -4.4855682 -3.6276098 -3.6276098 -3.589405 -3.589405 -3.5761246 -3.5761246 -3.0281704 -3.0281704 -3.0198339 -3.0198339 -0.0002889 -0.0002889 0.5756011 0.5756011 1.7463224 1.7463224 1.7626407 1.7626407 1.7813875 1.7813875 1.7931075 1.7931075 1.9892466 1.9892466 2.1483244 2.1483244 2.2639789 2.2639789 3.6377388 3.6377388 8.5023018 8.5023018 16.2815121 16.2815121 16.6252639 16.6252639 17.8989266 17.8989266 17.9174254 17.9174254 18.2770541 18.2770541 19.5301018 19.5301018 19.5468608 19.5468608 20.5623976 20.5623976 23.0901736 23.0901736 25.0018307 25.0018307 26.2120753 26.2120753 26.2155625 26.2155625 28.4433481 28.4433481 31.3141007 31.3141007 31.3357137 31.3357137 31.6313175 31.6313175 33.1974718 33.1974718 33.2010664 33.2010664 33.9566789 33.9566789 36.7597239 36.7597239 37.7454802 37.7454802 39.6655607 39.6655607 39.7697842 39.7697842 41.1996825 41.1996825 41.6442985 41.6442985 41.8483543 41.8483543 48.0325734 48.0325734 48.6423947 48.6423947 54.1125229 54.1125229 54.2028095 54.2028095 56.9770185 56.9770185 58.7327297 58.7327297 58.7887535 58.7887535 59.3730407 59.3730407 59.3957994 59.3957994 60.6964838 60.6964838 65.3940674 65.3940674 65.4096052 65.4096052 70.3451016 70.3451016 72.4526252 72.4526252 72.9109652 72.9109652 72.9153717 72.9153717 73.0733202 73.0733202 73.0769866 73.0769866 73.3382581 73.3382581 74.138346 74.138346 76.6117386 76.6117386 76.674685 76.674685 76.715526 76.715526 79.2945615 79.2945615 80.1014446 80.1014446 84.3378771 84.3378771 92.0617888 92.0617888 95.2729973 95.2729973 101.1032709 101.1032709
0.0141421 -514.3157409 -514.3157409 -514.3154358 -514.3154358 -514.3142348 -514.3142348 -514.3129202 -514.3129202 -60.9601129 -60.9601129 -60.9121383 -60.9121383 -36.6795591 -36.6795591 -36.5163061 -36.5163061 -36.1017354 -36.1017354 -35.9733914 -35.9733914 -35.9130818 -35.9130818 -35.8617184 -35.8617184 -21.6408026 -21.6408026 -20.824164 -20.824164 -20.7540961 -20.7540961 -20.4230321 -20.4230321 -6.7772482 -6.7772482 -6.4745386 -6.4745386 -6.4543332 -6.4543332 -5.9138198 -5.9138198 -4.7090025 -4.7090025 -4.4898945 -4.4898945 -4.4859167 -4.4859167 -3.6273594 -3.6273594 -3.5907765 -3.5907765 -3.5783843 -3.5783843 -3.0307436 -3.0307436 -3.0207745 -3.0207745 0.003792 0.003792 0.5766114 0.5766114 1.7360011 1.7360011 1.7557874 1.7557874 1.7703952 1.7703952 1.786724 1.786724 2.0069383 2.0069383 2.151996 2.151996 2.279936 2.279936 3.6395792 3.6395792 8.5061229 8.5061229 16.2821341 16.2821341 16.6266956 16.6266956 17.8950105 17.8950105 17.9135277 17.9135277 18.2637392 18.2637392 19.5307786 19.5307786 19.5518307 19.5518307 20.5704563 20.5704563 23.0867489 23.0867489 24.9957577 24.9957577 26.2103421 26.2103421 26.2272299 26.2272299 28.4367189 28.4367189 31.3040573 31.3040573 31.3312838 31.3312838 31.6371649 31.6371649 33.1957364 33.1957364 33.2018361 33.2018361 33.9724139 33.9724139 36.757672 36.757672 37.7495678 37.7495678 39.6671455 39.6671455 39.7712665 39.7712665 41.2015267 41.2015267 41.6497119 41.6497119 41.8481625 41.8481625 48.0350657 48.0350657 48.6412576 48.6412576 54.1043862 54.1043862 54.195052 54.195052 56.9600643 56.9600643 58.7272318 58.7272318 58.7392891 58.7392891 59.3695005 59.3695005 59.4002543 59.4002543 60.7148934 60.7148934 65.3998387 65.3998387 65.4152708 65.4152708 70.3543977 70.3543977 72.4037272 72.4037272 72.8794984 72.8794984 72.955615 72.955615 73.053864 73.053864 73.0834497 73.0834497 73.3007019 73.3007019 74.1469157 74.1469157 76.6217053 76.6217053 76.679188 76.679188 76.7288359 76.7288359 79.2907029 79.2907029 80.1049915 80.1049915 84.3408287 84.3408287 92.0533043 92.0533043 95.2660831 95.2660831 101.1007474 101.1007474
0.0282843 -514.3157323 -514.3157323 -514.3154333 -514.3154333 -514.3142261 -514.3142261 -514.312924 -514.312924 -60.9600681 -60.9600681 -60.9121605 -60.9121605 -36.6795874 -36.6795874 -36.5166324 -36.5166324 -36.1017314 -36.1017314 -35.9737571 -35.9737571 -35.9132708 -35.9132708 -35.861782 -35.861782 -21.6382749 -21.6382749 -20.8225145 -20.8225145 -20.7528027 -20.7528027 -20.422089 -20.422089 -6.7769336 -6.7769336 -6.4802465 -6.4802465 -6.4601122 -6.4601122 -5.9131629 -5.9131629 -4.7057017 -4.7057017 -4.4955172 -4.4955172 -4.4850906 -4.4850906 -3.6274258 -3.6274258 -3.5941414 -3.5941414 -3.5850358 -3.5850358 -3.0426258 -3.0426258 -3.0193671 -3.0193671 0.0159493 0.0159493 0.5796106 0.5796106 1.7035412 1.7035412 1.7297407 1.7297407 1.7512565 1.7512565 1.7747663 1.7747663 2.0515205 2.0515205 2.1626022 2.1626022 2.3227238 2.3227238 3.6450473 3.6450473 8.5175722 8.5175722 16.283968 16.283968 16.6309814 16.6309814 17.8830501 17.8830501 17.9022389 17.9022389 18.2250711 18.2250711 19.5230423 19.5230423 19.5752592 19.5752592 20.5945033 20.5945033 23.0763405 23.0763405 24.9785264 24.9785264 26.2006877 26.2006877 26.2658466 26.2658466 28.4169189 28.4169189 31.2623422 31.2623422 31.3310114 31.3310114 31.6546568 31.6546568 33.187322 33.187322 33.2072922 33.2072922 34.0183448 34.0183448 36.7516201 36.7516201 37.7617864 37.7617864 39.6718975 39.6718975 39.775765 39.775765 41.2070582 41.2070582 41.6658337 41.6658337 41.8475529 41.8475529 48.0424841 48.0424841 48.6376302 48.6376302 54.077923 54.077923 54.1744702 54.1744702 56.9094398 56.9094398 58.5658705 58.5658705 58.7585193 58.7585193 59.3410337 59.3410337 59.4134006 59.4134006 60.7656402 60.7656402 65.4170572 65.4170572 65.4322324 65.4322324 70.3821177 70.3821177 72.288528 72.288528 72.7706179 72.7706179 72.9919165 72.9919165 73.0513833 73.0513833 73.1077654 73.1077654 73.2031802 73.2031802 74.1712307 74.1712307 76.6289681 76.6289681 76.6924526 76.6924526 76.7847623 76.7847623 79.2790141 79.2790141 80.1158347 80.1158347 84.3500098 84.3500098 92.0279544 92.0279544 95.2453653 95.2453653 101.0931234 101.0931234
0.0424264 -514.3157181 -514.3157181 -514.315429 -514.315429 -514.3142118 -514.3142118 -514.3129302 -514.3129302 -60.9599934 -60.9599934 -60.9121975 -60.9121975 -36.6796344 -36.6796344 -36.5171751 -36.5171751 -36.1017249 -36.1017249 -35.9743641 -35.9743641 -35.9135842 -35.9135842 -35.861889 -35.861889 -21.6340691 -21.6340691 -20.8197738 -20.8197738 -20.7506507 -20.7506507 -20.420522 -20.420522 -6.776406 -6.776406 -6.4897325 -6.4897325 -6.4695702 -6.4695702 -5.9120499 -5.9120499 -4.7003397 -4.7003397 -4.5055331 -4.5055331 -4.4831849 -4.4831849 -3.6308056 -3.6308056 -3.5978198 -3.5978198 -3.5945808 -3.5945808 -3.0641966 -3.0641966 -3.0150396 -3.0150396 0.0359347 0.0359347 0.5845036 0.5845036 1.660514 1.660514 1.6764703 1.6764703 1.7422497 1.7422497 1.7583133 1.7583133 2.1106732 2.1106732 2.1792912 2.1792912 2.3828044 2.3828044 3.6539881 3.6539881 8.5366076 8.5366076 16.2869148 16.2869148 16.6380944 16.6380944 17.8625058 17.8625058 17.8846569 17.8846569 18.1643237 18.1643237 19.5063511 19.5063511 19.6145053 19.6145053 20.6341654 20.6341654 23.0585609 23.0585609 24.9527032 24.9527032 26.1847042 26.1847042 26.3276839 26.3276839 28.3842097 28.3842097 31.192069 31.192069 31.3356726 31.3356726 31.6836226 31.6836226 33.1725414 33.1725414 33.2169417 33.2169417 34.0910683 34.0910683 36.741876 36.741876 37.7820054 37.7820054 39.6798061 39.6798061 39.7834359 39.7834359 41.2162733 41.2162733 41.6923154 41.6923154 41.8464239 41.8464239 48.0546544 48.0546544 48.6308652 48.6308652 54.0295742 54.0295742 54.1464715 54.1464715 56.8258649 56.8258649 58.3401411 58.3401411 58.789426 58.789426 59.2898628 59.2898628 59.4103787 59.4103787 60.8375683 60.8375683 65.445436 65.445436 65.4603635 65.4603635 70.42775 70.42775 72.142873 72.142873 72.57186 72.57186 72.8928991 72.8928991 73.077271 73.077271 73.1479218 73.1479218 73.1652271 73.1652271 74.2080306 74.2080306 76.6173813 76.6173813 76.7137389 76.7137389 76.8832775 76.8832775 79.2593982 79.2593982 80.1344132 80.1344132 84.3663717 84.3663717 91.9860483 91.9860483 95.2109177 95.2109177 101.0802368 101.0802368
0.0565685 -514.3156984 -514.3156984 -514.3154231 -514.3154231 -514.3141921 -514.3141921 -514.3129387 -514.3129387 -60.959889 -60.959889 -60.9122495 -60.9122495 -36.6796995 -36.6796995 -36.5179322 -36.5179322 -36.1017161 -36.1017161 -35.9752089 -35.9752089 -35.9140197 -35.9140197 -35.8620406 -35.8620406 -21.6281959 -21.6281959 -20.8159545 -20.8159545 -20.7476457 -20.7476457 -20.4183379 -20.4183379 -6.7756606 -6.7756606 -6.5029428 -6.5029428 -6.4824707 -6.4824707 -5.9104545 -5.9104545 -4.6931177 -4.6931177 -4.5195544 -4.5195544 -4.4807737 -4.4807737 -3.6411204 -3.6411204 -3.61131 -3.61131 -3.5935843 -3.5935843 -3.0942611 -3.0942611 -3.0086875 -3.0086875 0.0633559 0.0633559 0.5911339 0.5911339 1.6045691 1.6045691 1.6249632 1.6249632 1.7300895 1.7300895 1.7394311 1.7394311 2.1754005 2.1754005 2.2033055 2.2033055 2.4528153 2.4528153 3.6661559 3.6661559 8.5631596 8.5631596 16.2908005 16.2908005 16.6479891 16.6479891 17.8330446 17.8330446 17.8619843 17.8619843 18.085606 18.085606 19.4824314 19.4824314 19.6639044 19.6639044 20.6888618 20.6888618 23.0328122 23.0328122 24.9215615 24.9215615 26.1629368 26.1629368 26.409595 26.409595 28.339023 28.339023 31.1005956 31.1005956 31.3432877 31.3432877 31.7237491 31.7237491 33.151457 33.151457 33.2304299 33.2304299 34.1860261 34.1860261 36.728941 36.728941 37.8100134 37.8100134 39.6908448 39.6908448 39.7945418 39.7945418 41.2291656 41.2291656 41.7285956 41.7285956 41.8446086 41.8446086 48.0712895 48.0712895 48.61989 48.61989 53.959943 53.959943 54.1133394 54.1133394 56.7105569 56.7105569 58.0726249 58.0726249 58.8304309 58.8304309 59.2190723 59.2190723 59.3813269 59.3813269 60.9177561 60.9177561 65.4845183 65.4845183 65.4993714 65.4993714 70.4904203 70.4904203 71.9810816 71.9810816 72.2856524 72.2856524 72.7608973 72.7608973 72.941888 72.941888 73.2034481 73.2034481 73.2822521 73.2822521 74.2538869 74.2538869 76.5933547 76.5933547 76.7426388 76.7426388 76.9984793 76.9984793 79.2324035 79.2324035 80.1609869 80.1609869 84.3914098 84.3914098 91.9280966 91.9280966 95.1628627 95.1628627 101.0618136 101.0618136
0.0707107 -514.3156733 -514.3156733 -514.3154155 -514.3154155 -514.3141675 -514.3141675 -514.3129494 -514.3129494 -60.9597549 -60.9597549 -60.9123166 -60.9123166 -36.679782 -36.679782 -36.5189014 -36.5189014 -36.1017052 -36.1017052 -35.9762864 -35.9762864 -35.914574 -35.914574 -35.8622385 -35.8622385 -21.6206702 -21.6206702 -20.8110746 -20.8110746 -20.7437956 -20.7437956 -20.4155464 -20.4155464 -6.7746907 -6.7746907 -6.5197732 -6.5197732 -6.4985312 -6.4985312 -5.908341 -5.908341 -4.6843043 -4.6843043 -4.5373927 -4.5373927 -4.4783304 -4.4783304 -3.6581883 -3.6581883 -3.629763 -3.629763 -3.5866112 -3.5866112 -3.1321229 -3.1321229 -3.0006293 -3.0006293 0.0977062 0.0977062 0.5992863 0.5992863 1.536482 1.536482 1.5824531 1.5824531 1.7096215 1.7096215 1.7241543 1.7241543 2.2174262 2.2174262 2.2587954 2.2587954 2.5283907 2.5283907 3.6812315 3.6812315 8.5971312 8.5971312 16.2953618 16.2953618 16.6606021 16.6606021 17.7950357 17.7950357 17.834912 17.834912 17.9929644 17.9929644 19.4517958 19.4517958 19.7192199 19.7192199 20.7578539 20.7578539 22.9983556 22.9983556 24.888296 24.888296 26.136012 26.136012 26.5086123 26.5086123 28.2819546 28.2819546 30.9940691 30.9940691 31.3535705 31.3535705 31.7745755 31.7745755 33.1238182 33.1238182 33.2476186 33.2476186 34.2984833 34.2984833 36.7134918 36.7134918 37.8455274 37.8455274 39.7049609 39.7049609 39.8094535 39.8094535 41.2457262 41.2457262 41.7739259 41.7739259 41.8418788 41.8418788 48.0919946 48.0919946 48.6032233 48.6032233 53.8742418 53.8742418 54.0735469 54.0735469 56.5652422 56.5652422 57.7763831 57.7763831 58.8796663 58.8796663 59.1303893 59.1303893 59.3262036 59.3262036 60.9954128 60.9954128 65.5337467 65.5337467 65.5486715 65.5486715 70.56886 70.56886 71.8084979 71.8084979 71.931884 71.931884 72.5993927 72.5993927 72.7956183 72.7956183 73.273469 73.273469 73.3981043 73.3981043 74.306215 74.306215 76.5614212 76.5614212 76.7786007 76.7786007 77.1080261 77.1080261 79.1999798 79.1999798 80.1951919 80.1951919 84.4270293 84.4270293 91.8548037 91.8548037 95.10137 95.10137 101.0374629 101.0374629
0.0848528 -514.3156431 -514.3156431 -514.3154061 -514.3154061 -514.3141386 -514.3141386 -514.312962 -514.312962 -60.9595915 -60.9595915 -60.912399 -60.912399 -36.6798812 -36.6798812 -36.5200793 -36.5200793 -36.1016926 -36.1016926 -35.9775904 -35.9775904 -35.9152429 -35.9152429 -35.8624849 -35.8624849 -21.6115112 -21.6115112 -20.8051568 -20.8051568 -20.7391104 -20.7391104 -20.4121601 -20.4121601 -6.7734878 -6.7734878 -6.5400445 -6.5400445 -6.5174647 -6.5174647 -5.9056652 -5.9056652 -4.6742291 -4.6742291 -4.5588599 -4.5588599 -4.4764456 -4.4764456 -3.6800584 -3.6800584 -3.6517832 -3.6517832 -3.5763675 -3.5763675 -3.1771362 -3.1771362 -2.9910864 -2.9910864 0.1383971 0.1383971 0.6086911 0.6086911 1.4653819 1.4653819 1.5437113 1.5437113 1.6840173 1.6840173 1.7108106 1.7108106 2.24456 2.24456 2.33551 2.33551 2.607047 2.607047 3.6988425 3.6988425 8.6383995 8.6383995 16.3002245 16.3002245 16.6758516 16.6758516 17.7492448 17.7492448 17.8034562 17.8034562 17.8903593 17.8903593 19.4147588 19.4147588 19.7770711 19.7770711 20.8402975 20.8402975 22.9543994 22.9543994 24.8555812 24.8555812 26.1046938 26.1046938 26.6222534 26.6222534 28.2137563 28.2137563 30.8781028 30.8781028 31.3665748 31.3665748 31.8354873 31.8354873 33.0892706 33.0892706 33.2684018 33.2684018 34.4241647 34.4241647 36.6963562 36.6963562 37.8882045 37.8882045 39.7220696 39.7220696 39.8286468 39.8286468 41.2659435 41.2659435 41.8273518 41.8273518 41.8380009 41.8380009 48.1162711 48.1162711 48.5790158 48.5790158 53.7790833 53.7790833 54.0247087 54.0247087 56.3921505 56.3921505 57.4596736 57.4596736 58.93517 58.93517 59.0254693 59.0254693 59.2473066 59.2473066 61.063275 61.063275 65.5925347 65.5925347 65.6072885 65.6072885 70.6613364 70.6613364 71.5306652 71.5306652 71.6276154 71.6276154 72.4109464 72.4109464 72.6344553 72.6344553 73.3572261 73.3572261 73.5106828 73.5106828 74.3634173 74.3634173 76.5240633 76.5240633 76.8209738 76.8209738 77.1944789 77.1944789 79.1659833 79.1659833 80.2357975 80.2357975 84.4753623 84.4753623 91.7670579 91.7670579 95.0266547 95.0266547 101.0066722 101.0066722
0.0989949 -514.315608 -514.315608 -514.3153951 -514.3153951 -514.3141057 -514.3141057 -514.3129763 -514.3129763 -60.959399 -60.959399 -60.9124969 -60.9124969 -36.679996 -36.679996 -36.5214622 -36.5214622 -36.1016789 -36.1016789 -35.9791137 -35.9791137 -35.9160211 -35.9160211 -35.8627821 -35.8627821 -21.6007421 -21.6007421 -20.7982289 -20.7982289 -20.7336024 -20.7336024 -20.4081939 -20.4081939 -6.772042 -6.772042 -6.5634926 -6.5634926 -6.5390081 -6.5390081 -5.9023763 -5.9023763 -4.6632976 -4.6632976 -4.5837107 -4.5837107 -4.4758861 -4.4758861 -3.7051301 -3.7051301 -3.6772088 -3.6772088 -3.5637726 -3.5637726 -3.2286373 -3.2286373 -2.9802827 -2.9802827 0.1847912 0.1847912 0.619031 0.619031 1.3938499 1.3938499 1.5083194 1.5083194 1.6566337 1.6566337 1.6974915 1.6974915 2.2715956 2.2715956 2.4170492 2.4170492 2.6873096 2.6873096 3.7185836 3.7185836 8.6868161 8.6868161 16.3048726 16.3048726 16.6936372 16.6936372 17.6961193 17.6961193 17.7599858 17.7599858 17.7892593 17.7892593 19.3716101 19.3716101 19.8348205 19.8348205 20.9352862 20.9352862 22.9001962 22.9001962 24.8254247 24.8254247 26.0698691 26.0698691 26.7485999 26.7485999 28.1353278 28.1353278 30.7576997 30.7576997 31.3824569 31.3824569 31.905702 31.905702 33.0473927 33.0473927 33.2927081 33.2927081 34.5595208 34.5595208 36.6784816 36.6784816 37.9376558 37.9376558 39.7420601 39.7420601 39.8526862 39.8526862 41.289803 41.289803 41.8324234 41.8324234 41.8880653 41.8880653 48.1435204 48.1435204 48.5451269 48.5451269 53.6811619 53.6811619 53.9646503 53.9646503 56.1939778 56.1939778 57.1281707 57.1281707 58.905971 58.905971 58.9950545 58.9950545 59.1470855 59.1470855 61.1173443 61.1173443 65.6602522 65.6602522 65.6738932 65.6738932 70.765043 70.765043 71.0977636 71.0977636 71.4397089 71.4397089 72.1974265 72.1974265 72.456855 72.456855 73.4539496 73.4539496 73.6191162 73.6191162 74.4246278 74.4246278 76.4832108 76.4832108 76.8691232 76.8691232 77.2435986 77.2435986 79.1359896 79.1359896 80.2807654 80.2807654 84.5385485 84.5385485 91.6659179 91.6659179 94.9389758 94.9389758 100.9688041 100.9688041
0.1131371 -514.3155685 -514.3155685 -514.3153824 -514.3153824 -514.3140696 -514.3140696 -514.3129921 -514.3129921 -60.9591775 -60.9591775 -60.9126106 -60.9126106 -36.6801251 -36.6801251 -36.5230453 -36.5230453 -36.1016646 -36.1016646 -35.9808477 -35.9808477 -35.9169026 -35.9169026 -35.8631327 -35.8631327 -21.5883904 -21.5883904 -20.7903237 -20.7903237 -20.727286 -20.727286 -20.4036658 -20.4036658 -6.7703421 -6.7703421 -6.5897832 -6.5897832 -6.5629248 -6.5629248 -5.8984178 -5.8984178 -4.6521894 -4.6521894 -4.6114284 -4.6114284 -4.4776232 -4.4776232 -3.7320827 -3.7320827 -3.7058176 -3.7058176 -3.5493029 -3.5493029 -3.2859514 -3.2859514 -2.968464 -2.968464 0.2362314 0.2362314 0.62995 0.62995 1.3231345 1.3231345 1.476341 1.476341 1.6284964 1.6284964 1.6845045 1.6845045 2.2990953 2.2990953 2.5017038 2.5017038 2.768241 2.768241 3.7400357 3.7400357 8.7422087 8.7422087 16.3086074 16.3086074 16.7138394 16.7138394 17.6305048 17.6305048 17.6636985 17.6636985 17.7395402 17.7395402 19.322644 19.322644 19.8904419 19.8904419 21.0418812 21.0418812 22.8351332 22.8351332 24.7991783 24.7991783 26.0325246 26.0325246 26.8862342 26.8862342 28.0477084 28.0477084 30.6372253 30.6372253 31.401424 31.401424 31.9842408 31.9842408 32.9977196 32.9977196 33.3205344 33.3205344 34.7017513 34.7017513 36.6608967 36.6608967 37.9934602 37.9934602 39.7648211 39.7648211 39.8821912 39.8821912 41.3172877 41.3172877 41.8250081 41.8250081 41.9547133 41.9547133 48.1730433 48.1730433 48.4992552 48.4992552 53.5870104 53.5870104 53.8914155 53.8914155 55.9738141 55.9738141 56.7859881 56.7859881 58.7735222 58.7735222 59.0276892 59.0276892 59.0576939 59.0576939 61.1560819 61.1560819 65.7360877 65.7360877 65.7470028 65.7470028 70.6373282 70.6373282 70.8842373 70.8842373 71.2458823 71.2458823 71.9603047 71.9603047 72.2632796 72.2632796 73.5629666 73.5629666 73.7229706 73.7229706 74.4894082 74.4894082 76.4406651 76.4406651 76.922481 76.922481 77.2442126 77.2442126 79.1160334 79.1160334 80.3275574 80.3275574 84.6184978 84.6184978 91.5525961 91.5525961 94.8386324 94.8386324 100.9230974 100.9230974
0.1272792 -514.3155248 -514.3155248 -514.315368 -514.315368 -514.314031 -514.314031 -514.3130091 -514.3130091 -60.9589276 -60.9589276 -60.9127404 -60.9127404 -36.6802673 -36.6802673 -36.5248234 -36.5248234 -36.1016505 -36.1016505 -35.9827834 -35.9827834 -35.9178805 -35.9178805 -35.8635394 -35.8635394 -21.5744876 -21.5744876 -20.7814788 -20.7814788 -20.7201778 -20.7201778 -20.3985961 -20.3985961 -6.768376 -6.768376 -6.6185409 -6.6185409 -6.5889923 -6.5889923 -5.8937289 -5.8937289 -4.6488483 -4.6488483 -4.6342251 -4.6342251 -4.4828352 -4.4828352 -3.7600067 -3.7600067 -3.7369102 -3.7369102 -3.533276 -3.533276 -3.3484092 -3.3484092 -2.9558997 -2.9558997 0.2920635 0.2920635 0.6410665 0.6410665 1.2540728 1.2540728 1.4478009 1.4478009 1.6001919 1.6001919 1.6724839 1.6724839 2.3268672 2.3268672 2.5887932 2.5887932 2.8492011 2.8492011 3.7627813 3.7627813 8.8043825 8.8043825 16.3104967 16.3104967 16.7363193 16.7363193 17.5236534 17.5236534 17.5876141 17.5876141 17.7006321 17.7006321 19.2681612 19.2681612 19.9423834 19.9423834 21.1591237 21.1591237 22.7588041 22.7588041 24.7776175 24.7776175 25.9937195 25.9937195 27.0341344 27.0341344 27.9520704 27.9520704 30.5204544 30.5204544 31.4237178 31.4237178 32.069885 32.069885 32.9397704 32.9397704 33.3519994 33.3519994 34.848714 34.848714 36.644669 36.644669 38.0551796 38.0551796 39.7902819 39.7902819 39.9177863 39.9177863 41.3483774 41.3483774 41.8152285 41.8152285 42.0262388 42.0262388 48.2040345 48.2040345 48.4391283 48.4391283 53.5028038 53.5028038 53.8032356 53.8032356 55.735038 55.735038 56.436196 56.436196 58.6296608 58.6296608 58.891442 58.891442 59.1214393 59.1214393 61.1796025 61.1796025 65.818485 65.818485 65.8256225 65.8256225 70.1699663 70.1699663 71.0036664 71.0036664 71.0473819 71.0473819 71.7009294 71.7009294 72.0552676 72.0552676 73.6837588 73.6837588 73.8219515 73.8219515 74.5575151 74.5575151 76.3982092 76.3982092 76.9805631 76.9805631 77.1892911 77.1892911 79.1104527 79.1104527 80.3735587 80.3735587 84.7166677 84.7166677 91.4284398 91.4284398 94.7259609 94.7259609 100.8686723 100.8686723
