Γ M K A L H A|L M|K
0.0 0.57735 0.91068 1.96729 2.54464 2.87797 3.54464 3.93458
0.0 -160.7417422 -160.7417422 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591009 -117.1591009 -117.1590967 -117.1590967 -117.1580924 -117.1580924 -107.7977154 -107.7977154 -107.7956129 -107.7956129 -107.7946165 -107.7946165 -107.6073471 -107.6073471 -107.6071487 -107.6071487 -107.6062791 -107.6062791 -38.6032969 -38.6032969 -38.5923362 -38.5923362 -38.5672431 -38.5672431 -38.3769118 -38.3769118 -38.3688051 -38.3688051 -38.366841 -38.366841 -37.2147267 -37.2147267 -37.1993803 -37.1993803 -37.1456582 -37.1456582 -37.0184795 -37.0184795 -37.0092151 -37.0092151 -36.9834695 -36.9834695 -36.9195711 -36.9195711 -36.9026716 -36.9026716 -36.9020101 -36.9020101 -13.416525 -13.416525 -10.1529555 -10.1529555 -10.151365 -10.151365 -3.3743249 -3.3743249 -3.2191642 -3.2191642 -2.8169737 -2.8169737 -1.7612457 -1.7612457 -1.749183 -1.749183 -0.8325616 -0.8325616 0.8091174 0.8091174 1.3157221 1.3157221 1.7770747 1.7770747 6.4058003 6.4058003 6.4099021 6.4099021 7.0836975 7.0836975 7.9794839 7.9794839 8.0276247 8.0276247 8.204104 8.204104 9.9308539 9.9308539 10.6108574 10.6108574 10.6424962 10.6424962 16.2036583 16.2036583 16.4321894 16.4321894 17.4015555 17.4015555 18.5231619 18.5231619 18.8814672 18.8814672 18.9400423 18.9400423 19.7704175 19.7704175 19.8008653 19.8008653 20.5279322 20.5279322 21.6354615 21.6354615 22.800988 22.800988 22.9730038 22.9730038 25.2686518 25.2686518 27.5197906 27.5197906 27.7797461 27.7797461 31.6808624 31.6808624 32.3725203 32.3725203 32.4631546 32.4631546
0.0134268 -160.7417423 -160.7417422 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591009 -117.1591009 -117.1590968 -117.1590966 -117.1580924 -117.1580924 -107.7977155 -107.7977153 -107.7956129 -107.7956128 -107.7946166 -107.7946163 -107.6073474 -107.6073467 -107.6071487 -107.6071487 -107.6062797 -107.6062784 -38.6033093 -38.6032832 -38.5923365 -38.5923365 -38.5672505 -38.567235 -38.3769164 -38.3769132 -38.3688027 -38.3688026 -38.3668461 -38.3668338 -37.2147258 -37.2147258 -37.1993893 -37.199372 -37.145666 -37.1456515 -37.0184783 -37.0184767 -37.0092134 -37.0092134 -36.9834938 -36.9834517 -36.9196191 -36.9195378 -36.9027138 -36.9026223 -36.9020071 -36.9020067 -13.4157788 -13.4157558 -10.1530981 -10.1530541 -10.1517871 -10.1510101 -3.4010358 -3.3578161 -3.2229408 -3.2220649 -2.8420893 -2.7997285 -1.770285 -1.7570211 -1.7392524 -1.7358426 -0.8351213 -0.8286742 0.8075627 0.8101996 1.3138299 1.3138614 1.7706545 1.7804076 6.4073321 6.410065 6.4129559 6.4133356 7.0856632 7.0864752 7.9786264 7.9834065 8.0291659 8.0294823 8.2033021 8.2046231 9.9294527 9.9354145 10.6152794 10.6167359 10.6476686 10.6478729 16.1920593 16.1923691 16.410488 16.4273976 17.3996783 17.4141406 18.4525247 18.5483742 18.8773376 18.882523 18.913678 19.0068536 19.7581236 19.7762202 19.7998427 19.8005455 20.5252359 20.5338527 21.6339896 21.6484515 22.7967285 22.8085907 22.9726637 22.9731282 25.2515087 25.2566377 27.5137634 27.5144939 27.7712868 27.7756792 31.6853379 31.6889312 32.3746859 32.3893546 32.4734858 32.4737692
0.0268535 -160.7417423 -160.7417423 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591009 -117.1591009 -117.1590968 -117.1590965 -117.1580925 -117.1580925 -107.7977155 -107.7977152 -107.7956128 -107.7956127 -107.7946168 -107.7946161 -107.6073476 -107.6073462 -107.6071486 -107.6071486 -107.6062802 -107.6062777 -38.6033205 -38.6032683 -38.5923374 -38.5923374 -38.5672572 -38.5672263 -38.376927 -38.3769206 -38.3687954 -38.3687951 -38.3668492 -38.3668248 -37.214723 -37.214723 -37.199399 -37.1993643 -37.1456746 -37.1456456 -37.0184729 -37.0184696 -37.0092083 -37.0092082 -36.9835247 -36.9834407 -36.9196815 -36.9195197 -36.9027478 -36.9025674 -36.9019985 -36.9019955 -13.4135183 -13.4134723 -10.1540272 -10.1535839 -10.151733 -10.1505385 -3.4360958 -3.3543956 -3.2351885 -3.228374 -2.8736328 -2.7908351 -1.7781295 -1.7430365 -1.7214896 -1.7058693 -0.8362227 -0.8237024 0.805718 0.8107106 1.3081669 1.3084212 1.7612896 1.7807276 6.4143572 6.4180998 6.4226114 6.4250822 7.0923793 7.0939151 7.9801643 7.9903091 8.033168 8.0356814 8.202699 8.2055377 9.9314102 9.9431278 10.6298304 10.6327104 10.6627625 10.6643501 16.1567319 16.1590566 16.3650015 16.3972485 17.4077714 17.4350317 18.3618469 18.5102662 18.8648803 18.8858075 18.9403129 19.0920667 19.7415942 19.7739492 19.7964503 19.8006319 20.5262207 20.5430492 21.6438686 21.6721902 22.7940345 22.8179167 22.9726736 22.9763763 25.205855 25.2159212 27.4925415 27.4980479 27.7516099 27.7626153 31.7006308 31.7082192 32.3907188 32.417651 32.5105074 32.5127336
0.0402803 -160.7417424 -160.7417424 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591008 -117.1591008 -117.1590967 -117.1590963 -117.1580925 -117.1580925 -107.7977154 -107.7977151 -107.7956126 -107.7956125 -107.7946169 -107.7946159 -107.6073477 -107.6073456 -107.6071485 -107.6071485 -107.6062806 -107.6062769 -38.6033304 -38.6032524 -38.592339 -38.5923389 -38.5672631 -38.5672169 -38.3769435 -38.376934 -38.3687834 -38.3687826 -38.3668503 -38.3668138 -37.2147184 -37.2147183 -37.1994092 -37.1993574 -37.145684 -37.1456408 -37.0184634 -37.0184585 -37.0091997 -37.0091996 -36.983562 -36.9834364 -36.9197576 -36.919517 -36.9027732 -36.902509 -36.901985 -36.9019745 -13.4097474 -13.4096784 -10.1558703 -10.1548375 -10.1510841 -10.1496731 -3.4783307 -3.3670615 -3.2560364 -3.2347456 -2.9097383 -2.7897137 -1.7822616 -1.7166698 -1.6999067 -1.6645002 -0.8358656 -0.817988 0.8038368 0.8106604 1.2988687 1.2997405 1.7493332 1.7783016 6.4258948 6.4300265 6.4394134 6.4443159 7.1037607 7.10585 7.9826499 7.9990437 8.0391558 8.0471929 8.2036669 8.2088067 9.9370809 9.9541751 10.6534084 10.6589515 10.6871409 10.6921975 16.0973721 16.1043083 16.3008555 16.3463378 17.4221898 17.4598277 18.2625294 18.43033 18.8435103 18.8750116 19.0119292 19.1822487 19.7227021 19.7659126 19.7915124 19.8000162 20.5318137 20.5560937 21.6639875 21.7050974 22.7880685 22.8249161 22.9772618 22.988864 25.133272 25.1480954 27.4508583 27.4670276 27.7252648 27.7478888 31.7222775 31.7357352 32.4108246 32.4445469 32.5845091 32.5925822
0.053707 -160.7417425 -160.7417425 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591007 -117.1591007 -117.1590967 -117.1590961 -117.1580926 -117.1580926 -107.7977154 -107.7977149 -107.7956124 -107.7956123 -107.794617 -107.7946157 -107.6073477 -107.607345 -107.6071484 -107.6071484 -107.6062809 -107.606276 -38.6033389 -38.6032355 -38.5923411 -38.592341 -38.5672682 -38.567207 -38.3769657 -38.3769532 -38.368767 -38.368765 -38.3668494 -38.366801 -37.214712 -37.2147118 -37.1994199 -37.1993513 -37.1456943 -37.1456369 -37.0184498 -37.0184433 -37.0091878 -37.0091875 -36.9836054 -36.9834388 -36.9198467 -36.9195296 -36.90279 -36.9024502 -36.9019667 -36.9019414 -13.4044724 -13.4043803 -10.1584532 -10.1568611 -10.1500323 -10.1483906 -3.5268381 -3.3963861 -3.2842045 -3.2403908 -2.9486605 -2.795128 -1.7822892 -1.6854319 -1.6701668 -1.6147774 -0.8342033 -0.811959 0.8022302 0.8102117 1.28623 1.2883321 1.7353114 1.7735393 6.4416396 6.4460891 6.4627973 6.4698469 7.1195834 7.1219857 7.9841322 8.0062745 8.0487821 8.0649392 8.208203 8.2172073 9.9469081 9.9688786 10.6847778 10.6955181 10.7202199 10.7311879 16.014919 16.028425 16.2237208 16.2805464 17.4377283 17.4835125 18.1593171 18.3315631 18.8110242 18.8526936 19.099261 19.270723 19.7033738 19.7555629 19.786662 19.7973807 20.5433273 20.5740547 21.6924011 21.7449668 22.7743973 22.82577 22.9923983 23.0150828 25.0360363 25.055805 27.3865618 27.4168294 27.6987061 27.736469 31.7458838 31.7677355 32.4312756 32.4689562 32.6973151 32.7135433
0.0671338 -160.7417426 -160.7417426 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591006 -117.1591006 -117.1590965 -117.1590958 -117.1580928 -117.1580928 -107.7977152 -107.7977147 -107.7956122 -107.7956119 -107.7946172 -107.7946155 -107.6073476 -107.6073443 -107.6071483 -107.6071482 -107.6062811 -107.606275 -38.6033459 -38.6032177 -38.5923439 -38.5923436 -38.5672725 -38.5671966 -38.3769935 -38.3769781 -38.3687464 -38.3687425 -38.3668465 -38.3667863 -37.2147038 -37.2147035 -37.1994311 -37.1993461 -37.1457053 -37.1456341 -37.0184323 -37.0184241 -37.0091726 -37.0091721 -36.9836549 -36.9834481 -36.919948 -36.9195574 -36.9027987 -36.902394 -36.9019437 -36.9018934 -13.3977025 -13.3975871 -10.1617568 -10.1596476 -10.1486217 -10.1467282 -3.5807733 -3.4400986 -3.3177458 -3.2471697 -2.9889778 -2.8057508 -1.7781885 -1.6594495 -1.6258248 -1.5596006 -0.8315717 -0.8061164 0.8012377 0.8097579 1.2707138 1.2748793 1.7198622 1.7669321 6.4614247 6.4661063 6.4916877 6.5007167 7.1394166 7.1418446 7.983026 8.0073679 8.0659403 8.0895705 8.2185332 8.2330974 9.9613499 9.9876321 10.7232639 10.7415415 10.7617144 10.7806799 15.9119088 15.9320165 16.1384382 16.204711 17.4487605 17.5011916 18.0552091 18.2239086 18.7652446 18.8169493 19.1900659 19.3519388 19.6856562 19.7455467 19.7826734 19.7941887 20.5622942 20.598391 21.726519 21.7891351 22.7534904 22.8203856 23.0210525 23.0543117 24.9169144 24.9425999 27.302578 27.3460306 27.6760399 27.7282692 31.7690372 31.800717 32.4523507 32.4932124 32.8448505 32.869812
0.0805605 -160.7417428 -160.7417427 -160.7415061 -160.7415061 -160.7415059 -160.7415059 -117.1591005 -117.1591004 -117.1590964 -117.1590955 -117.1580929 -117.1580929 -107.797715 -107.7977144 -107.7956119 -107.7956115 -107.7946173 -107.7946154 -107.6073474 -107.6073435 -107.6071481 -107.607148 -107.6062812 -107.606274 -38.6033514 -38.6031991 -38.5923472 -38.5923468 -38.567276 -38.5671857 -38.3770267 -38.3770084 -38.3687219 -38.3687152 -38.3668416 -38.36677 -37.2146938 -37.2146934 -37.1994426 -37.1993416 -37.145717 -37.1456323 -37.0184109 -37.0184011 -37.0091542 -37.0091533 -36.9837101 -36.9834641 -36.9200605 -36.9196002 -36.9027997 -36.9023429 -36.9019158 -36.9018288 -13.3894493 -13.3893106 -10.165802 -10.1632096 -10.1468642 -10.1447106 -3.6392702 -3.4950059 -3.3549249 -3.2573348 -3.0294738 -2.8205196 -1.7701592 -1.6349761 -1.5742993 -1.5016632 -0.8285242 -0.8010133 0.8011592 0.810048 1.2529536 1.2602094 1.7036676 1.7589962 6.4849667 6.4898359 6.5248271 6.5358762 7.1625536 7.1647127 7.9790541 8.0019889 8.0919635 8.121451 8.236373 8.2574374 9.9808171 10.0108296 10.7683259 10.7947938 10.8124396 10.8398789 15.7919104 15.8168904 16.0481889 16.1217735 17.4493868 17.5082794 17.9534963 18.1116573 18.7049056 18.7657872 19.277988 19.4185516 19.6715591 19.7392392 19.7779669 19.7953348 20.5902005 20.6307059 21.7633351 21.8345887 22.7299648 22.8128778 23.0608899 23.1026516 24.7790955 24.8128119 27.2044324 27.2579999 27.6568997 27.7206973 31.7909755 31.8323495 32.4739947 32.5175824 33.0217578 33.0553171
0.0939873 -160.7417429 -160.7417429 -160.7415061 -160.7415061 -160.7415059 -160.7415058 -117.1591004 -117.1591002 -117.1590961 -117.1590952 -117.1580931 -117.1580931 -107.7977148 -107.7977141 -107.7956116 -107.795611 -107.7946174 -107.7946152 -107.6073471 -107.6073427 -107.607148 -107.6071478 -107.6062812 -107.606273 -38.6033555 -38.6031797 -38.592351 -38.5923505 -38.5672786 -38.5671744 -38.3770649 -38.3770438 -38.3686938 -38.3686832 -38.3668348 -38.3667519 -37.2146821 -37.2146815 -37.1994544 -37.199338 -37.1457293 -37.1456315 -37.0183857 -37.0183742 -37.0091326 -37.0091312 -36.983771 -36.9834867 -36.9201832 -36.9196575 -36.902794 -36.9022981 -36.9018825 -36.9017474 -13.3797275 -13.3795654 -10.1706219 -10.1675758 -10.1447661 -10.1423531 -3.701434 -3.5580746 -3.3945969 -3.2725381 -3.0689733 -2.8386958 -1.7585806 -1.6108584 -1.5200864 -1.4434215 -0.8258686 -0.7972174 0.8022123 0.8122712 1.2337377 1.2452402 1.6873939 1.7502313 6.5118791 6.5170488 6.5608281 6.5741307 7.1879753 7.189636 7.9735312 7.9934399 8.1261168 8.1608448 8.2624347 8.289943 10.0056308 10.0388086 10.8193583 10.851755 10.8744514 10.9079967 15.6585657 15.6861035 15.954487 16.033331 17.4326766 17.500765 17.8586731 17.9974951 18.6299614 18.6983896 19.3570997 19.4604653 19.6619663 19.7434662 19.7733975 19.8039738 20.6281272 20.6723368 21.7997184 21.8780412 22.7096878 22.8087416 23.1064647 23.1556329 24.6263181 24.671588 27.0977462 27.1583554 27.638792 27.711175 31.811663 31.8614617 32.4953514 32.5412202 33.2224363 33.2639456
0.107414 -160.7417431 -160.7417431 -160.7415061 -160.7415061 -160.7415058 -160.7415058 -117.1591002 -117.1591 -117.1590959 -117.1590948 -117.1580934 -117.1580933 -107.7977145 -107.7977137 -107.7956114 -107.7956105 -107.7946175 -107.794615 -107.6073466 -107.6073418 -107.6071478 -107.6071476 -107.6062812 -107.6062719 -38.6033579 -38.6031596 -38.5923554 -38.5923546 -38.5672803 -38.5671628 -38.3771078 -38.377084 -38.3686623 -38.3686469 -38.3668261 -38.3667322 -37.2146689 -37.2146678 -37.1994665 -37.1993353 -37.1457423 -37.1456317 -37.0183569 -37.0183436 -37.009108 -37.0091059 -36.9838371 -36.983516 -36.9203152 -36.9197287 -36.9027828 -36.902259 -36.9018433 -36.9016507 -13.368555 -13.3683692 -10.1762559 -10.1727841 -10.1423332 -10.1396677 -3.7663651 -3.6267071 -3.4360876 -3.2938233 -3.1063763 -2.8597662 -1.7439724 -1.5873137 -1.4658458 -1.3871113 -0.8246922 -0.7952492 0.8048006 0.8177819 1.2139706 1.2309081 1.6716547 1.7411019 6.541736 6.5475321 6.5981774 6.6140796 7.2143902 7.2155459 7.9689114 7.9853957 8.1680986 8.208001 8.2966473 8.3298298 10.0360002 10.0718139 10.8757079 10.9115204 10.9472027 10.9842865 15.515025 15.5431027 15.8579288 15.9403959 17.3906096 17.4758961 17.7754227 17.8842049 18.5414538 18.6152455 19.4177661 19.4712152 19.6574163 19.7624807 19.7745981 19.8214851 20.6763658 20.7238594 21.8328147 21.9161324 22.6984728 22.8127926 23.1504828 23.208648 24.4632351 24.5252461 26.9874854 27.0526617 27.6193896 27.6979256 31.8311524 31.8875483 32.5150895 32.5628166 33.4413489 33.4898723
0.1208408 -160.7417433 -160.7417433 -160.741506 -160.741506 -160.7415058 -160.7415058 -117.1591001 -117.1590998 -117.1590955 -117.1590944 -117.1580936 -117.1580936 -107.7977141 -107.7977133 -107.7956111 -107.7956099 -107.7946176 -107.7946149 -107.6073461 -107.607341 -107.6071477 -107.6071474 -107.606281 -107.6062708 -38.6033588 -38.6031389 -38.5923603 -38.5923592 -38.5672812 -38.5671509 -38.3771551 -38.3771287 -38.3686279 -38.3686064 -38.3668156 -38.3667109 -37.214654 -37.2146526 -37.1994786 -37.1993334 -37.1457557 -37.145633 -37.0183246 -37.0183096 -37.0090804 -37.0090775 -36.9839082 -36.9835517 -36.9204553 -36.9198131 -36.9027671 -36.9022243 -36.9017976 -36.9015411 -13.3559525 -13.355743 -10.182748 -10.1788782 -10.1395726 -10.1366651 -3.8331892 -3.6988038 -3.4789709 -3.3215705 -3.1409438 -2.8833269 -1.726956 -1.564743 -1.4135624 -1.3347758 -0.826327 -0.7955075 0.8098667 0.8276448 1.1946129 1.2181001 1.6570028 1.7320415 6.5741707 6.5810324 6.6351842 6.6540308 7.2404176 7.2415909 7.9680612 7.9811923 8.2180717 8.26303 8.3387557 8.3763348 10.0720165 10.1099804 10.9367211 10.9747777 11.0285941 11.0680314 15.3638503 15.3909965 15.758866 15.8437816 17.3185245 17.4316242 17.7038289 17.7758747 18.4411733 18.5178544 19.4425695 19.4567247 19.6673337 19.7715766 19.8000402 19.8525535 20.7341166 20.7846818 21.8605542 21.9459917 22.7013623 22.8284254 23.183238 23.2561081 24.2962294 24.3820105 26.878038 26.9458367 27.5971886 27.6799691 31.8493081 31.910336 32.5316282 32.5808398 33.6732762 33.7277993
