# omega(eV),chi(uA/V^2) 2-xxx 3-xxy 4-xxz 5-xyx 6-xyy 7-xyz 8-xzx 9-xzy 10-xzz 11-yxx 12-yxy 13-yxz 14-yyx 15-yyy 16-yyz 17-yzx 18-yzy 19-yzz 20-zxx 21-zxy 22-zxz 23-zyx 24-zyy 25-zyz 26-zzx 27-zzy 28-zzz 
0.0000000000000000000000000 0.0000000000000086168597075 -0.0000000000000024015380580 0.0000000000000000114765627 -0.0000000000000024015380580 -0.0000000000000004173788716 0.2432631619364730712895550 0.0000000000000000114765627 0.2432631619364730712895550 0.0000000000000005767430434 0.0000000000000001633579149 -0.0000000000000015922672801 0.2432631619364682140638223 -0.0000000000000015922672801 -0.0000000000000031931772453 0.0000000000000131945431855 0.2432631619364682140638223 0.0000000000000131945431855 -0.0000000000000005257000141 -0.0000000000000002397768103 0.2432631624793243352300465 -0.0000000000000011945707485 0.2432631624793243352300465 0.0000000000000022882278391 0.0000000000000029937551389 -0.0000000000000011945707485 0.0000000000000029937551389 -0.0000000000000295034398506 
0.0100000000000000002081668 0.0000000000000073650552378 -0.0000000000000023188298690 0.0000000000000002104089917 -0.0000000000000023188298690 -0.0000000000000003324120858 0.2170988830175588080173554 0.0000000000000002104089917 0.2170988830175588080173554 0.0000000000000004936450935 0.0000000000000001636890582 -0.0000000000000015304348944 0.2170988830175550055034961 -0.0000000000000015304348944 -0.0000000000000030017815198 0.0000000000000118221514585 0.2170988830175550055034961 0.0000000000000118221514585 -0.0000000000000004368184892 -0.0000000000000002059882711 0.2170988835038288877754553 -0.0000000000000011017065629 0.2170988835038288877754553 0.0000000000000020765974589 0.0000000000000026724928052 -0.0000000000000011017065629 0.0000000000000026724928052 -0.0000000000000267115868374 
0.0200000000000000004163336 0.0000000000000055109043384 -0.0000000000000016724621660 0.0000000000000001037635141 -0.0000000000000016724621660 -0.0000000000000002261115261 0.1542391233818196372151732 0.0000000000000001037635141 0.1542391233818196372151732 0.0000000000000003537334187 0.0000000000000001389632818 -0.0000000000000010171312034 0.1542391233818170281910653 -0.0000000000000010171312034 -0.0000000000000022193235827 0.0000000000000086931115286 0.1542391233818170281910653 0.0000000000000086931115286 -0.0000000000000003262928031 -0.0000000000000001567736929 0.1542391237310296592255554 -0.0000000000000006260579013 0.1542391237310296592255554 0.0000000000000014695514089 0.0000000000000020465902948 -0.0000000000000006260579013 0.0000000000000020465902948 -0.0000000000000193212267694 
0.0299999999999999988897770 0.0000000000000028408018911 -0.0000000000000008767580956 0.0000000000000001161809625 -0.0000000000000008767580956 -0.0000000000000001159023258 0.0871166772612874812375949 0.0000000000000001161809625 0.0871166772612874812375949 0.0000000000000002133305138 0.0000000000000000998038445 -0.0000000000000005839069916 0.0871166772612857881474824 -0.0000000000000005839069916 -0.0000000000000015084178463 0.0000000000000051800828024 0.0871166772612857881474824 0.0000000000000051800828024 -0.0000000000000001714097915 -0.0000000000000001026671497 0.0871166774618513939376641 -0.0000000000000003539714389 0.0871166774618513939376641 0.0000000000000008643326328 0.0000000000000013265575179 -0.0000000000000003539714389 0.0000000000000013265575179 -0.0000000000000114218001420 
0.0400000000000000008326673 0.0000000000000012688013231 -0.0000000000000003629863660 0.0000000000000000875424506 -0.0000000000000003629863660 -0.0000000000000000446624534 0.0390395097479514924243560 0.0000000000000000875424506 0.0390395097479514924243560 0.0000000000000001019319747 0.0000000000000000570544562 -0.0000000000000002628838114 0.0390395097479507707793900 -0.0000000000000002628838114 -0.0000000000000008310634240 0.0000000000000023988436304 0.0390395097479507707793900 0.0000000000000023988436304 -0.0000000000000000803979059 -0.0000000000000000489981905 0.0390395098397556539193687 -0.0000000000000001772783625 0.0390395098397556539193687 0.0000000000000004107391251 0.0000000000000006540770378 -0.0000000000000001772783625 0.0000000000000006540770378 -0.0000000000000054291267586 
0.0500000000000000027755576 0.0000000000000004359715342 -0.0000000000000001254888395 0.0000000000000000516836020 -0.0000000000000001254888395 -0.0000000000000000129500418 0.0138472345023715713574486 0.0000000000000000516836020 0.0138472345023715713574486 0.0000000000000000382063617 0.0000000000000000271546470 -0.0000000000000000930587342 0.0138472345023713562517376 -0.0000000000000000930587342 -0.0000000000000003744933833 0.0000000000000009044088377 0.0138472345023713562517376 0.0000000000000009044088377 -0.0000000000000000227828280 -0.0000000000000000198331352 0.0138472345357299637946813 -0.0000000000000000561430248 0.0138472345357299637946813 0.0000000000000001505497414 0.0000000000000002535863781 -0.0000000000000000561430248 0.0000000000000002535863781 -0.0000000000000020214605799 
0.0599999999999999977795540 0.0000000000000001230039874 -0.0000000000000000314583642 0.0000000000000000171975129 -0.0000000000000000314583642 -0.0000000000000000025849244 0.0038778186640530272998040 0.0000000000000000171975129 0.0038778186640530272998040 0.0000000000000000116874393 0.0000000000000000088170523 -0.0000000000000000253560306 0.0038778186640529535740562 -0.0000000000000000253560306 -0.0000000000000001305022220 0.0000000000000002673352871 0.0038778186640529535740562 0.0000000000000002673352871 -0.0000000000000000056010742 -0.0000000000000000061684521 0.0038778186736381204356705 -0.0000000000000000124246536 0.0038778186736381204356705 0.0000000000000000440535311 0.0000000000000000809055088 -0.0000000000000000124246536 0.0000000000000000809055088 -0.0000000000000006207767499 
0.0700000000000000066613381 0.0000000000000000272723641 -0.0000000000000000058073551 0.0000000000000000054115710 -0.0000000000000000058073551 -0.0000000000000000003468821 0.0008553264832870348518754 0.0000000000000000054115710 0.0008553264832870348518754 0.0000000000000000027119557 0.0000000000000000022631845 -0.0000000000000000056142591 0.0008553264832870157699171 -0.0000000000000000056142591 -0.0000000000000000331769434 0.0000000000000000628085096 0.0008553264832870157699171 0.0000000000000000628085096 -0.0000000000000000010216934 -0.0000000000000000016077055 0.0008553264854573713535379 -0.0000000000000000029708620 0.0008553264854573713535379 0.0000000000000000102156284 0.0000000000000000205639616 -0.0000000000000000029708620 0.0000000000000000205639616 -0.0000000000000001433195452 
0.0800000000000000016653345 0.0000000000000000043654216 -0.0000000000000000008972952 0.0000000000000000010476897 -0.0000000000000000008972952 -0.0000000000000000000342540 0.0001482704644661879378985 0.0000000000000000010476897 0.0001482704644661879378985 0.0000000000000000005073620 0.0000000000000000004643436 -0.0000000000000000009135744 0.0001482704644661854713385 -0.0000000000000000009135744 -0.0000000000000000064599869 0.0000000000000000113527565 0.0001482704644661854713385 0.0000000000000000113527565 -0.0000000000000000001634754 -0.0000000000000000002746890 0.0001482704648523190606342 -0.0000000000000000003715359 0.0001482704648523190606342 0.0000000000000000018446551 0.0000000000000000039914282 -0.0000000000000000003715359 0.0000000000000000039914282 -0.0000000000000000266350727 
0.0899999999999999966693309 0.0000000000000000005708447 -0.0000000000000000001118700 0.0000000000000000001774807 -0.0000000000000000001118700 0.0000000000000000000012429 0.0000201626241576770107199 0.0000000000000000001774807 0.0000201626241576770107199 0.0000000000000000000734487 0.0000000000000000000748469 -0.0000000000000000001262121 0.0000201626241576766719067 -0.0000000000000000001262121 -0.0000000000000000009884664 0.0000000000000000016272501 0.0000201626241576766719067 0.0000000000000000016272501 -0.0000000000000000000175347 -0.0000000000000000000369294 0.0000201626242115302677517 -0.0000000000000000000320050 0.0000201626242115302677517 0.0000000000000000002625755 0.0000000000000000005836143 -0.0000000000000000000320050 0.0000000000000000005836143 -0.0000000000000000038259251 
